X,CH1,CH2,CH3,CH4,Start,Increment
0,1.36e+00,-4.00e-01,-7.80e-02,-1.28e+00,0,2.000000e-06
160,1.44e+00,-6.00e-01,-2.00e-03,-1.60e-01,
161,1.28e+00,-5.60e-01,-6.00e-03,-2.40e-01,
162,1.28e+00,-5.60e-01,-4.00e-03,-1.60e-01,
163,1.28e+00,-5.20e-01,-8.00e-03,-2.40e-01,
164,1.28e+00,-5.20e-01,-8.00e-03,-1.60e-01,
165,1.12e+00,-5.20e-01,-8.00e-03,-2.40e-01,
166,1.20e+00,-5.20e-01,-1.20e-02,-1.60e-01,
167,1.12e+00,-4.80e-01,-8.00e-03,-2.40e-01,
168,1.20e+00,-4.40e-01,-1.00e-02,-2.40e-01,
169,1.04e+00,-4.80e-01,-1.00e-02,-1.60e-01,
170,1.04e+00,-4.40e-01,-1.40e-02,-2.40e-01,
171,1.12e+00,-4.40e-01,-1.00e-02,-1.60e-01,
172,1.04e+00,-4.80e-01,-1.20e-02,-1.60e-01,
173,8.80e-01,-3.60e-01,-1.60e-02,-2.40e-01,
174,8.80e-01,-4.00e-01,-1.40e-02,-1.60e-01,
175,9.60e-01,-3.60e-01,-1.80e-02,-2.40e-01,
176,8.80e-01,-4.00e-01,-2.00e-02,-2.40e-01,
177,9.60e-01,-3.20e-01,-2.20e-02,-1.60e-01,
178,8.00e-01,-3.20e-01,-2.20e-02,-1.60e-01,
179,8.80e-01,-3.60e-01,-2.60e-02,-2.40e-01,
180,8.80e-01,-3.60e-01,-2.40e-02,-1.60e-01,
181,7.20e-01,-2.80e-01,-2.80e-02,-2.40e-01,
182,6.40e-01,-2.40e-01,-2.60e-02,-8.00e-02,
183,7.20e-01,-2.80e-01,-2.80e-02,-2.40e-01,
184,7.20e-01,-2.80e-01,-2.60e-02,-2.40e-01,
185,5.60e-01,-2.00e-01,-3.00e-02,-8.00e-02,
186,5.60e-01,-2.00e-01,-3.00e-02,-2.40e-01,
187,5.60e-01,-2.40e-01,-3.20e-02,-8.00e-02,
188,5.60e-01,-2.00e-01,-2.80e-02,-2.40e-01,
189,4.00e-01,-2.40e-01,-3.60e-02,0.00e+00,
190,4.00e-01,-2.00e-01,-3.40e-02,0.00e+00,
191,4.80e-01,-1.20e-01,-3.80e-02,-2.40e-01,
192,4.80e-01,-1.20e-01,-3.60e-02,-2.40e-01,
193,3.20e-01,-1.60e-01,-4.00e-02,-8.00e-02,
